Block,Price Oracle 0,Price Oracle 1,Price Scale 0,Price Scale 1,Fee,VP,A,Gamma,Fee_Gamma,D,lp_price,xcp_profit,xcp_profit_a
8825159,43803328909217955620821,2259486280890287710472,43727674510816243218507,2253021241541484900082,20140236,1004165215961380947,540000,80500000000000,400000000000000,1291999498175647048104184,1392619643882205081015,1008329666486748300,1008328914462937296
8825686,43828129537869530233977,2261583301636238606380,43727674510816243218507,2253021241541484900082,23047152,1004166179786128018,540000,80500000000000,400000000000000,1292370407775129662313588,1394148901692488361354,1008330128376574486,1008329930540737588
8826213,43841771822847406686254,2262300103674544063099,43727674510816243218507,2253021241541484900082,22745565,1004166190971129739,540000,80500000000000,400000000000000,1292374649560106342672474,1394391610030606024358,1008330072458566012,1008330065398730091
8826740,43845888981401238540588,2262360594489541721092,43727674510816243218507,2253021241541484900082,21126554,1004166894764293495,540000,80500000000000,400000000000000,1292377815551434905533327,1394533426242653751995,1008330547829233741,1008330530006967052
8827267,43958929037096357025448,2260650591283848088705,43809921201513057740566,2257158000432758972847,61667868,1004198335745634004,540000,80500000000000,400000000000000,1356921022445643137464355,1395407117746522164531,1008353338551182374,1008353338551182374
8827794,44014207839210983144279,2257925960315144770889,44016070623892315651139,2258062814368392688901,3137266,1004209033309198143,540000,80500000000000,400000000000000,1359242095429148305332231,1395458287534182005726,1008370000856633874,1008353338551182374
8828321,44042508580140219397133,2262163752764370991670,44012386041724847864277,2258070055037463482136,20880675,1004207619318820173,540000,80500000000000,400000000000000,1358795116911162955442467,1395630945277082703160,1008364687456180245,1008361728107990856
8828848,44064833033359044804672,2265170743129762651032,44012386041724847864277,2258070055037463482136,20880675,1004207619318820173,540000,80500000000000,400000000000000,1358795116911162955442467,1395630945277082703160,1008364687456180245,1008361728107990856
8829375,44078435910738409629773,2267127451570717746437,44072640267194910473410,2266277610618788495023,4203433,1004201052081527915,540000,80500000000000,400000000000000,1361058118475098444715922,1398006842571547277924,1008364127339298472,1008363222077339735
8829902,44076646415585947189873,2267067505170722996542,44075941350897017378202,2266872441302619344142,2258242,1004201266560329481,540000,80500000000000,400000000000000,1361211461573531464386003,1397927096502517826445,1008364456627994755,1008363222077339735
8830429,44065546237847094150701,2266092302729847625068,44075513822066055314308,2266905281525820024207,6489228,1004201914434655857,540000,80500000000000,400000000000000,1361214511840584098220727,1397877257397453847365,1008365120150590356,1008363222077339735
8830956,44040109080950448354365,2263787587379337708278,44056263575314829069929,2265238374687045227181,12560176,1004201022788547226,540000,80500000000000,400000000000000,1360686777406163032329757,1396971150568569209142,1008364846622417823,1008364422306303904
8831483,44010607074072446483645,2260159288943295776797,44020779969849269077600,2261553356867716190596,22848245,1004200472488886403,540000,80500000000000,400000000000000,1359584486715220100201635,1395855552539134456717,1008367078051440496,1008364744856446438
8832010,43935639185740896430901,2251123943323546386947,43975794049971551922518,2255957928597697132741,22946325,1004196346934345321,540000,80500000000000,400000000000000,1357993802030555415639331,1393341466936718230046,1008368531964836977,1008364744856446438
8832537,43909068766159006409789,2247932204950938805586,43975794049971551922518,2255957928597697132741,22946325,1004196346934345321,540000,80500000000000,400000000000000,1357993802030555415639331,1393341466936718230046,1008368531964836977,1008364744856446438
8833064,43893388498751470310687,2246047009553748113031,43906249799654543737617,2247593863230968752331,15368925,1004187841595929202,540000,80500000000000,400000000000000,1355592894520585311748001,1391706013264710850203,1008366657300769879,1008366654143467605
8833591,43885592209413797086412,2244868067412060484058,43885209271676634888387,2244842942238541225798,4521934,1004188789706043787,540000,80500000000000,400000000000000,1354813180243343690970856,1391365145080308889760,1008368215267829700,1008366655722118743
8834118,43893112737415728964765,2245290747114500983881,43890222595948576738666,2245038598526026241725,14412170,1004190475879640603,540000,80500000000000,400000000000000,1354906404727362134581986,1391516452708993027180,1008370555709060242,1008366655722118743
8834645,43941463907204847870578,2249198099115572761299,43897716534935830987156,2245667772217955488782,15634357,1004190335263467658,540000,80500000000000,400000000000000,1355109890630246878586933,1392119840440782283560,1008370945172268109,1008366655722118743
8835172,43936537882104664718700,2248408204164252516515,43931878571076740961647,2248357303518521915666,2924908,1004190754312415784,540000,80500000000000,400000000000000,1356002797756714801746744,1392782444998522749781,1008371590940457039,1008366655722118743
8835699,43951779472008925977897,2249368621760596025022,43941680993149881284011,2248711346192632467744,9580541,1004190370013560824,540000,80500000000000,400000000000000,1356181780061658150347207,1392933228113546311977,1008370248418902390,1008369125708107019
8836226,43966232755958882618766,2249978225692344708284,43965682722944961864859,2250146721244209869236,5459177,1004192277519301663,540000,80500000000000,400000000000000,1356719781784917508397552,1393289501612528740347,1008373186031117083,1008369125708107019
8836753,43953532420847807798437,2247624633775098098480,43963095061535970586921,2249451753824993817193,1789131,1004193217402157254,540000,80500000000000,400000000000000,1356554745857707480908722,1392643047161090638256,1008374304541743224,1008369125708107019
8837280,43972621294976986266097,2248988461916830075187,43971496667674576350312,2249066985764379094787,4585528,1004195014870962394,540000,80500000000000,400000000000000,1356566228316318104161328,1393155052800843928126,1008376240057453092,1008369125708107019
8837807,43956455155250751364927,2245923459474920428857,43970675538759590048970,2248581289669143809178,14985971,1004196237074091511,540000,80500000000000,400000000000000,1356461776373919094032755,1392860689174346755422,1008377898058938719,1008369125708107019
8838334,43910417124254210749212,2241005006821475829135,43911781114751348230866,2240959049046573394861,5459187,1004194946784098672,540000,80500000000000,400000000000000,1354320388536650049766275,1390816703433098926148,1008383416361684095,1008369125708107019
8838861,43867006832376989237917,2239665274543808703860,43898985126323569125367,2240876956235570485356,16701784,1004197995992857840,540000,80500000000000,400000000000000,1354176400873740658736051,1390596841785974462754,1008386980623901435,1008369125708107019
8839388,43826612370655593516633,2239894188546969907952,43838288056026559245464,2240279034587810575976,14271961,1004195022241040089,540000,80500000000000,400000000000000,1353435372809787487177563,1389881340597701888731,1008380676769875917,1008380676769875917
8839915,43763100444625158550084,2237405620099111712180,43811285066476093791180,2239273094283463378888,13002010,1004193948169725135,540000,80500000000000,400000000000000,1352964937763240240440086,1389295360308237596041,1008380719021890279,1008380710579665155
8840442,43669706795490226314062,2232169553180877805984,43770452319211570311781,2237659377368675463694,24375969,1004194722531496198,540000,80500000000000,400000000000000,1352220543522562002127166,1388259343314450371441,1008383443364202072,1008380710579665155
8840969,43620197622840556466187,2229284885355521786546,43770452319211570311781,2237659377368675463694,24375969,1004194722531496198,540000,80500000000000,400000000000000,1352220543522562002127166,1388259343314450371441,1008383443364202072,1008380710579665155
8841496,43600743400844707406116,2228578998575608654231,43619608534173394179484,2229775567771720426666,10746529,1004195131316176780,540000,80500000000000,400000000000000,1349077837192679140621899,1385364080179590466397,1008387657793842818,1008380710579665155
8842023,43580483016239024834995,2227183636921705807999,43589971647639047237648,2227834692274844771924,12997850,1004194461455674645,540000,80500000000000,400000000000000,1348379876294986535760734,1384488061287799981078,1008388519513166264,1008380710579665155
8842550,43546830129580507678081,2223599840323243838398,43585719374265516416178,2227480925107968968240,17434837,1004194997593658783,540000,80500000000000,400000000000000,1348265376068642959507034,1383905954981829462688,1008389345067675757,1008380710579665155
8843077,43542908267833471336743,2223039599769248698622,43569774070353081969535,2225852815719163222897,3515977,1004195641857471504,540000,80500000000000,400000000000000,1347773274052417467771971,1383116109958145646881,1008391114904042316,1008380710579665155
8843604,43559577254248006757440,2224685550210602344393,43558846587543431504921,2224634677948940781696,9826976,1004197354099101193,540000,80500000000000,400000000000000,1347416997704596757363527,1383582981456089768420,1008392484660253217,1008380710579665155
8844131,43591040942025588799453,2227966939296163986826,43576435386743975717139,2226459064614012653040,13527413,1004193652865519578,540000,80500000000000,400000000000000,1347977075921285661776272,1384633950037096705864,1008387131050707071,1008386774942467911
8844658,43614767861794569642597,2230371795351846286743,43576435386743975717139,2226459064614012653040,14561365,1004193844956538001,540000,80500000000000,400000000000000,1347977333774229250367719,1385374969575847879628,1008387323943890983,1008386774942467911
